time,Inputshaft_rpm,InputShaft_torque,Propeller_torque,ShipSpeed
38.036,78.47325586,17324.76662,48536.3588,5
38.037,78.48719773,17323.7037,48563.6807,5
38.038,78.50171604,17322.56456,48594.0877,5
38.039,78.5166301,17321.36273,48627.2021,5
38.04,78.53175448,17320.11241,48662.6192,5
38.041,78.54690131,17318.82832,48699.9046,5
38.042,78.56188265,17317.52556,48738.5939,5
38.043,78.57651282,17316.21948,48778.2058,5
38.044,78.59061065,17314.92553,48818.253,5
38.045,78.60400179,17313.65905,48858.2402,5
38.046,78.61652075,17312.43521,48897.6663,5
38.047,78.62801299,17311.26876,48936.0389,5
38.048,78.63833679,17310.17393,48972.8838,5
38.049,78.64736492,17309.16422,49007.7422,5
38.05,78.65498623,17308.25228,49040.1742,5
38.051,78.66110696,17307.4497,49069.7736,5
38.052,78.66565187,17306.76689,49096.1743,5
38.053,78.66856513,17306.21291,49119.0459,5
38.054,78.669811,17305.79534,49138.0971,5
38.055,78.66937422,17305.52014,49153.0898,5
38.056,78.66726026,17305.39154,49163.8406,5
38.057,78.66349516,17305.41194,49170.2139,5
38.058,78.6581253,17305.58188,49172.1256,5
38.059,78.65121676,17305.89993,49169.554,5
38.06,78.6428546,17306.36274,49162.5363,5
38.061,78.6331418,17306.965,49151.1587,5
38.062,78.62219803,17307.69952,49135.5607,5
38.063,78.61015817,17308.55728,49115.9415,5
38.064,78.59717077,17309.52755,49092.5509,5
38.065,78.58339615,17310.59803,49065.679,5
38.066,78.5690045,17311.75502,49035.6596,5
38.067,78.55417381,17312.98358,49002.8717,5
38.068,78.53908768,17314.26777,48967.7276,5
38.069,78.52393305,17315.5909,48930.6619,5
38.07,78.5088979,17316.93572,48892.1344,5
38.071,78.49416893,17318.28472,48852.6282,5
38.072,78.47992925,17319.62038,48812.6358,5
38.073,78.46635603,17320.92541,48772.649,5
38.074,78.45361836,17322.18302,48733.1618,5
38.075,78.44187505,17323.37714,48694.6671,5
38.076,78.43127265,17324.49267,48657.6409,5
38.077,78.42194361,17325.51564,48622.5357,5
38.078,78.41400454,17326.43343,48589.7838,5
38.079,78.40755479,17327.23489,48559.7929,5
38.08,78.4026751,17327.9105,48532.9315,5
38.081,78.39942663,17328.45246,48509.5253,5
38.082,78.39785011,17328.85471,48489.8629,5
38.083,78.39796536,17329.11305,48474.1901,5
38.084,78.39977102,17329.22509,48462.6979,5
38.085,78.40324455,17329.19028,48455.5233,5
38.086,78.40834253,17329.00983,48452.757,5
38.087,78.41500121,17328.68672,48454.4374,5
38.088,78.4231373,17328.22556,48460.5416,5
38.089,78.4326491,17327.63254,48470.992,5
38.09,78.44341774,17326.91533,48485.6641,5
38.091,78.45530872,17326.08296,48504.3815,5
38.092,78.46817362,17325.14569,48526.9114,5
38.093,78.481852,17324.11492,48552.9749,5
38.094,78.49617339,17323.00303,48582.2555,5
38.095,78.51095949,17321.82326,48614.3953,5
38.096,78.52602639,17320.58955,48648.9945,5
38.097,78.54118687,17319.31646,48685.6244,5
38.098,78.55625275,17318.01895,48723.8367,5
38.099,78.57103721,17316.71232,48763.1599,5
38.1,78.58535712,17315.41196,48803.1025,5
38.101,78.59903528,17314.1333,48843.168,5
38.102,78.61190262,17312.89159,48882.8631,5
38.103,78.62380023,17311.70174,48921.6939,5
38.104,78.63458134,17310.57822,48959.1722,5
38.105,78.64411305,17309.53481,48994.8306,5
38.106,78.65227796,17308.58449,49028.2285,5
38.107,78.65897561,17307.73929,49058.9471,5
38.108,78.66412363,17307.01008,49086.5978,5
38.109,78.66765876,17306.40645,49110.8358,5
38.11,78.66953762,17305.93654,49131.3618,5
38.111,78.66973717,17305.60694,49147.9163,5
38.112,78.66825503,17305.42256,49160.288,5
38.113,78.66510951,17305.38649,49168.3247,5
38.114,78.66033935,17305.49998,49171.9293,5
38.115,78.65400326,17305.76235,49171.0541,5
38.116,78.64617924,17306.17098,49165.7076,5
38.117,78.63696363,17306.72129,49155.9608,5
38.118,78.62646996,17307.4068,49141.9393,5
38.119,78.61482753,17308.21916,49123.8159,5
38.12,78.60217995,17309.14828,49101.8162,5
38.121,78.58868328,17310.18243,49076.2202,5
38.122,78.57450425,17311.30843,49047.3505,5
38.123,78.55981815,17312.51177,49015.5644,5
38.124,78.5448067,17313.77687,48981.2579,5
38.125,78.52965586,17315.08728,48944.8635,5
38.126,78.51455349,17316.42596,48906.8357,5
38.127,78.49968706,17317.77545,48867.6435,5
38.128,78.48524129,17319.1182,48827.7736,5
38.129,78.47139586,17320.43681,48787.7253,5
38.13,78.45832318,17321.71428,48747.9946,5
38.131,78.44618618,17322.93423,48709.0687,5
38.132,78.43513628,17324.08117,48671.4295,5
38.133,78.42531146,17325.14068,48635.5459,5
38.134,78.4168345,17326.09961,48601.859,5
38.135,78.40981144,17326.94625,48570.7791,5
38.136,78.40433018,17327.67044,48542.6909,5
38.137,78.40045939,17328.26371,48517.9436,5
38.138,78.39824759,17328.71935,48496.8386,5
38.139,78.39772256,17329.03246,48479.6317,5
38.14,78.39889095,17329.19995,48466.5373,5
38.141,78.40173821,17329.22059,48457.7193,5
38.142,78.40622874,17329.09493,48453.2831,5
38.143,78.4123064,17328.82528,48453.2807,5
38.144,78.41989519,17328.41564,48457.7165,5
38.145,78.42890021,17327.87163,48466.5387,5
38.146,78.43920891,17327.20037,48479.6362,5
38.147,78.4506925,17326.41038,48496.8468,5
38.148,78.46320763,17325.51148,48517.9639,5
38.149,78.47659815,17324.51464,48542.7301,5
38.15,78.49069713,17323.4319,48570.8371,5
38.151,78.50532899,17322.27618,48601.9383,5
38.152,78.52031166,17321.06117,48635.6552,5
38.153,78.5354589,17319.80123,48671.5727,5
38.154,78.55058261,17318.51118,48709.2427,5
38.155,78.56549519,17317.20619,48748.1995,5
38.156,78.58001184,17315.90165,48787.9654,5
38.157,78.59395287,17314.61299,48828.0463,5
38.158,78.60714588,17313.35555,48867.9399,5
38.159,78.61942789,17312.14438,48907.1516,5
38.16,78.63064731,17310.99414,48945.1971,5
38.161,78.64066582,17309.91888,48981.6002,5
38.162,78.64935998,17308.93193,49015.9023,5
38.163,78.65662277,17308.04567,49047.6773,5
38.164,78.66236486,17307.27144,49076.5312,5
38.165,78.66651566,17306.61931,49102.1,5
38.166,78.66902422,17306.09802,49124.0601,5
38.167,78.66985975,17305.71473,49142.1396,5
38.168,78.66901206,17305.47502,49156.1148,5
38.169,78.66649165,17305.38265,49165.807,5
38.17,78.66232958,17305.43961,49171.0927,5
38.171,78.65657709,17305.64593,49171.9096,5
38.172,78.64930498,17305.99973,49168.2501,5
38.173,78.64060279,17306.49716,49160.1567,5
38.174,78.6305777,17307.13246,49147.73,5
38.175,78.61935323,17307.89798,49131.1308,5
38.176,78.60706777,17308.78428,49110.5689,5
38.177,78.59387289,17309.78022,49086.2979,5
38.178,78.57993153,17310.87315,49058.6219,5
38.179,78.56541598,17312.04904,49027.8919,5
38.18,78.5505058,17313.2927,48994.4922,5
38.181,78.5353856,17314.58797,48958.8354,5
38.182,78.52024281,17315.918,48921.3669,5
38.183,78.50526531,17317.26547,48882.5578,5
38.184,78.49063913,17318.61283,48842.8894,5
38.185,78.47654614,17319.94259,48802.8499,5
38.186,78.46316174,17321.23757,48762.9378,5
38.187,78.4506527,17322.48114,48723.6511,5
38.188,78.43917501,17323.65742,48685.4732,5
38.189,78.42887196,17324.75159,48648.8719,5
38.19,78.41987227,17325.74998,48614.3014,5
38.191,78.41228846,17326.64033,48582.1909,5
38.192,78.40621545,17327.41188,48552.9324,5
38.193,78.40172927,17328.05551,48526.8829,5
38.194,78.39888617,17328.56384,48504.3659,5
38.195,78.39772181,17328.93126,48485.6605,5
38.196,78.39825085,17329.15403,48470.9927,5
38.197,78.40046674,17329.23019,48460.5408,5
38.198,78.4043418,17329.15963,48454.4373,5
38.199,78.4098276,17328.94401,48452.759,5
38.2,78.41685551,17328.58669,48455.5229,5
38.201,78.42533766,17328.0927,48462.6945,5
38.202,78.43516801,17327.4686,48474.1909,5
38.203,78.44622373,17326.72238,48489.8723,5
38.204,78.45836676,17325.8634,48509.5423,5
38.205,78.47144557,17324.90221,48532.9597,5
38.206,78.48529705,17323.85045,48559.842,5
38.207,78.49974865,17322.72073,48589.8581,5
38.208,78.51462047,17321.52647,48622.6341,5
38.209,78.52972758,17320.28179,48657.7675,5
38.21,78.54488231,17319.00134,48694.829,5
38.211,78.5598966,17317.70019,48733.3588,5
38.212,78.57458431,17316.39366,48772.8759,5
38.213,78.58876356,17315.09719,48812.8929,5
38.214,78.60225895,17313.82616,48852.9168,5
38.215,78.61490369,17312.59575,48892.4472,5
38.216,78.62654166,17311.42079,48930.9888,5
38.217,78.63702933,17310.31559,48968.0643,5
38.218,78.64623744,17309.29375,49003.2139,5
38.219,78.6540526,17308.36804,49035.9951,5
38.22,78.66037867,17307.55021,49065.9954,5
38.221,78.66513787,17306.85084,49092.843,5
38.222,78.66827172,17306.27917,49116.2039,5
38.223,78.66974178,17305.84298,49135.7814,5
38.224,78.66953004,17305.54847,49151.3284,5
38.225,78.66763918,17305.40009,49162.6544,5
38.226,78.66409253,17305.4005,49169.6188,5
38.227,78.65893375,17305.55049,49172.1302,5
38.228,78.65222634,17305.8489,49170.1569,5
38.229,78.64405289,17306.29262,49163.7287,5
38.23,78.63451404,17306.87662,49152.9272,5
38.231,78.6237273,17307.59394,49137.8838,5
38.232,78.61182562,17308.43581,49118.7883,5
38.233,78.59895582,17309.39173,49095.8851,5
38.234,78.58527676,17310.44958,49069.4606,5
38.235,78.57095742,17311.59584,49039.8414,5
38.236,78.55617489,17312.81574,49007.3999,5
38.237,78.54111213,17314.09345,48972.5456,5
38.238,78.52595576,17315.41236,48935.7111,5
38.239,78.51089378,17316.75529,48897.3517,5
38.24,78.49611319,17318.10475,48857.9475,5
38.241,78.4817977,17319.4432,48817.9912,5
38.242,78.46812542,17320.75331,48777.9756,5
38.243,78.45526663,17322.01821,48738.3932,5
38.244,78.44338164,17323.22172,48699.7373,5
38.245,78.43261875,17324.34859,48662.4879,5
38.246,78.4231124,17325.38469,48627.101,5
38.247,78.41498142,17326.31721,48594.0105,5
38.248,78.40832751,17327.13481,48563.6277,5
38.249,78.403234,17327.82774,48536.3282,5
38.25,78.39976469,17328.38795,48512.4433,5
38.251,78.39796309,17328.80916,48492.2652,5
38.252,78.39785184,17329.08691,48476.0462,5
38.253,78.39943241,17329.21858,48463.9862,5
38.254,78.40268508,17329.20336,48456.229,5
38.255,78.40756919,17329.04225,48452.8699,5
38.256,78.41402367,17328.73797,48453.9552,5
38.257,78.4219678,17328.29494,48459.4719,5
38.258,78.43130224,17327.71913,48469.3481,5
38.259,78.44191036,17327.01803,48483.4646,5
38.26,78.45365964,17326.20048,48501.653,5
38.261,78.46640342,17325.2766,48523.6891,5
38.262,78.47998274,17324.25764,48549.2982,5
38.263,78.49422836,17323.15584,48578.1682,5
38.264,78.50896289,17321.98435,48609.9478,5
38.265,78.52400305,17320.75702,48644.243,5
38.266,78.53916193,17319.48833,48680.6273,5
38.267,78.55425132,17318.19322,48718.6545,5
38.268,78.5690841,17316.88691,48757.857,5
38.269,78.58347651,17315.58482,48797.7461,5
38.27,78.59725043,17314.30238,48837.8241,5
38.271,78.61023559,17313.05485,48877.5967,5
38.272,78.62227159,17311.85723,48916.5714,5
38.273,78.63320995,17310.72403,48954.2586,5
38.274,78.64291579,17309.66914,48990.1865,5
38.275,78.65126959,17308.70567,49023.9106,5
38.276,78.65816853,17307.84577,49055.0106,5
38.277,78.66352775,17307.10047,49083.093,5
38.278,78.66728141,17306.47955,49107.8054,5
38.279,78.66938342,17305.99135,49128.8427,5
38.28,78.66980801,17305.64268,49145.9416,5
38.281,78.66855004,17305.43867,49158.8832,5
38.282,78.66562505,17305.38267,49167.5057,5
38.283,78.66106906,17305.47617,49171.706,5
38.284,78.65493816,17305.71875,49171.4307,5
38.285,78.64730783,17306.10806,49166.6795,5
38.286,78.63827201,17306.63977,49157.5143,5
38.287,78.627942,17307.30765,49144.0547,5
38.288,78.61644509,17308.1036,49126.4681,5
38.289,78.60392307,17309.01776,49104.9718,5
38.29,78.59053045,17310.03862,49079.8382,5
38.291,78.57643264,17311.15315,49051.3858,5
38.292,78.56180391,17312.34703,49019.9679,5
38.293,78.54682525,17313.60481,48985.9742,5
38.294,78.53168218,17314.91016,48949.8324,5
38.295,78.51656245,17316.24606,48911.9958,5
38.296,78.50165371,17317.59512,48872.932,5
38.297,78.48714117,17318.93979,48833.1241,5
38.298,78.47320534,17320.26263,48793.0702,5
38.299,78.46001972,17321.54656,48753.2685,5
38.3,78.44774862,17322.77512,48714.2077,5
38.301,78.43654512,17323.93268,48676.3689,5
38.302,78.4265491,17325.00467,48640.2238,5
38.303,78.41788547,17325.97775,48606.2189,5
38.304,78.41066259,17326.84002,48574.7684,5
38.305,78.40497085,17327.5811,48546.259,5
38.306,78.40088155,17328.1923,48521.046,5
38.307,78.39844595,17328.66666,48499.4387,5
38.308,78.39769462,17328.99904,48481.6981,5
38.309,78.39863705,17329.18611,48468.0429,5
38.31,78.40126152,17329.22638,48458.6455,5
38.311,78.40553522,17329.12018,48453.6199,5
38.312,78.41140473,17328.86958,48453.024,5
38.313,78.41879664,17328.47836,48456.8678,5
38.314,78.42761851,17327.95193,48465.1086,5
38.315,78.43776008,17327.29721,48477.6434,5
38.316,78.44909464,17326.52255,48494.3156,5
38.317,78.46148068,17325.63759,48514.9239,5
38.318,78.47476364,17324.65317,48539.2189,5
38.319,78.48877793,17323.58118,48566.8991,5
38.32,78.50334899,17322.43444,48597.6216,5
38.321,78.51829549,17321.22654,48631.0117,5
38.322,78.53343161,17319.97175,48666.6601,5
38.323,78.54856936,17318.68485,48704.1231,5
38.324,78.56352094,17317.38097,48742.9355,5
38.325,78.57810105,17316.07548,48782.6209,5
38.326,78.59212918,17314.7838,48822.6886,5
38.327,78.60543183,17313.52131,48862.6369,5
38.328,78.61784464,17312.30309,48901.9679,5
38.329,78.62921441,17311.14388,48940.1964,5
38.33,78.63940091,17310.05781,48976.8463,5
38.331,78.64827865,17309.05831,49011.4553,5
38.332,78.65573832,17308.15792,49043.5912,5
38.333,78.66168817,17307.36809,49072.8568,5
38.334,78.66605505,17306.69911,49098.8847,5
38.335,78.66878533,17306.15988,49121.3446,5
38.336,78.66984552,17305.75779,49139.9563,5
38.337,78.66922265,17305.49862,49154.491,5
38.338,78.66692446,17305.38641,49164.7646,5
38.339,78.66297928,17305.42336,49170.6445,5
38.34,78.65743568,17305.60978,49172.0598,5
38.341,78.65036189,17305.94404,49168.997,5
38.342,78.64184501,17306.42257,49161.4922,5
38.343,78.63198993,17307.03985,49149.6369,5
38.344,78.62091806,17307.78847,49133.5838,5
38.345,78.6087659,17308.65923,49113.5374,5
38.346,78.59568337,17309.64122,49089.7463,5
38.347,78.58183199,17310.72197,49062.5062,5
38.348,78.56738293,17311.88762,49032.1622,5
38.349,78.55251489,17313.12313,48999.0959,5
38.35,78.53741195,17314.41247,48963.7163,5
38.351,78.52226129,17315.73885,48926.4632,5
38.352,78.50725086,17317.085,48887.8049,5
38.353,78.49256708,17318.43339,48848.2233,5
38.354,78.47839251,17319.7665,48808.2054,5
38.355,78.46490353,17321.06711,48768.2471,5
38.356,78.4522682,17322.31848,48728.8478,5
38.357,78.44064408,17323.50464,48690.4946,5
38.358,78.43017624,17324.6106,48653.6565,5
38.359,78.42099546,17325.62253,48618.7887,5
38.36,78.41321651,17326.52798,48586.3254,5
38.361,78.40693674,17327.31597,48556.6647,5
38.362,78.40223478,17327.97716,48530.1671,5
38.363,78.39916955,17328.50393,48507.1603,5
38.364,78.3977795,17328.89045,48487.9309,5
38.365,78.39808212,17329.1327,48472.7126,5
38.366,78.40007369,17329.2285,48461.6888,5
38.367,78.40372935,17329.17749,48454.9979,5
38.368,78.4090034,17328.98109,48452.7256,5
38.369,78.41582987,17328.64246,48454.8971,5
38.37,78.42412341,17328.16639,48461.4836,5
38.371,78.43378032,17327.55924,48472.4083,5
38.372,78.44467994,17326.82883,48487.5403,5
38.373,78.45668614,17325.98434,48506.6908,5
38.374,78.46964908,17325.03615,48529.623,5
38.375,78.4834071,17323.99579,48556.0596,5
38.376,78.49778876,17322.87573,48585.6776,5
38.377,78.51261504,17321.68929,48618.1082,5
38.378,78.52770153,17320.45051,48652.9507,5
38.379,78.5428608,17319.17397,48689.7798,5
38.38,78.5579047,17317.87471,48728.141,5
38.381,78.57264671,17316.568,48767.555,5
38.382,78.58690424,17315.26929,48807.5333,5
38.383,78.6005009,17313.99397,48847.5846,5
38.384,78.61326862,17312.75727,48887.2102,5
38.385,78.62504976,17311.57406,48925.9126,5
38.386,78.63569899,17310.45872,48963.2106,5
38.387,78.64508504,17309.42498,48998.6432,5
38.388,78.65309234,17308.48572,49031.766,5
38.389,78.65962235,17307.65284,49062.1609,5
38.39,78.66459479,17306.93706,49089.4496,5
38.391,78.66794855,17306.34784,49113.2942,5
38.392,78.66964248,17305.89315,49133.3933,5
38.393,78.66965582,17305.5794,49149.4917,5
38.394,78.66798849,17305.4113,49161.3906,5
38.395,78.66466106,17305.39174,49168.944,5
38.396,78.6597145,17305.52176,49172.0543,5
38.397,78.65320971,17305.80047,49170.6802,5
38.398,78.64522676,17306.22502,49164.8433,5
38.399,78.63586396,17306.79063,49154.6196,5
38.4,78.62523663,17307.4906,49140.1341,5
38.401,78.61347576,17308.3164,49121.5672,5
38.402,78.6007264,17309.25774,49099.1566,5
38.403,78.58714592,17310.30272,49073.1847,5
38.404,78.57290206,17311.438,49043.9726,5
38.405,78.55817095,17312.64895,49011.8852,5
38.406,78.54313489,17313.91988,48977.3281,5
38.407,78.52798016,17315.23427,48940.7327,5
38.408,78.5128947,17316.575,48902.5504,5
38.409,78.49806576,17317.9246,48863.2571,5
38.41,78.48367765,17319.26554,48823.3455,5
38.411,78.46990935,17320.58043,48783.3096,5
38.412,78.45693231,17321.85232,48743.6413,5
38.413,78.44490829,17323.06495,48704.8329,5
38.414,78.43398733,17324.2029,48667.3681,5
38.415,78.42430579,17325.25191,48631.7071,5
38.416,78.4159847,17326.19897,48598.2857,5
38.417,78.40912814,17327.03253,48567.5179,5
38.418,78.40382194,17327.74263,48539.7857,5
38.419,78.40013257,17328.32098,48515.4272,5
38.42,78.39810629,17328.76107,48494.7384,5
38.421,78.39776857,17329.05819,48477.9769,5
38.422,78.39912369,17329.20947,48465.3512,5
38.423,78.40215478,17329.21387,48457.013,5
38.424,78.40682393,17329.07214,48453.0625,5
38.425,78.41307277,17328.78678,48453.5525,5
38.426,78.42082315,17328.36198,48458.4797,5
38.427,78.42997816,17327.80352,48467.7799,5
38.428,78.44042339,17327.11868,48481.3382,5
38.429,78.45202834,17326.31614,48498.9935,5
38.43,78.46464815,17325.40585,48520.5302,5
38.431,78.47812539,17324.39891,48545.6798,5
38.432,78.49229207,17323.30744,48574.1332,5
38.433,78.50697176,17322.14447,48605.5452,5
38.434,78.52198184,17320.92378,48639.5285,5
38.435,78.53713574,17319.65977,48675.6597,5
38.436,78.5522453,17318.36731,48713.4935,5
38.437,78.56712311,17317.06161,48752.5664,5
38.438,78.58158484,17315.75807,48792.3928,5
38.439,78.59545148,17314.47211,48832.4747,5
38.44,78.60855158,17313.21905,48872.3163,5
38.441,78.62072333,17312.0139,48911.4257,5
38.442,78.63181651,17310.87127,48949.3132,5
38.443,78.64169436,17309.80514,48985.503,5
38.444,78.65023521,17308.82873,49019.546,5
38.445,78.65733391,17307.95432,49051.0198,5
38.446,78.66290317,17307.19311,49079.5275,5
38.447,78.66687453,17306.55505,49104.7094,5
38.448,78.66919923,17306.04869,49126.2534,5
38.449,78.66984877,17305.68104,49143.8922,5
38.45,78.66881524,17305.45746,49157.4008,5
38.451,78.66611141,17305.38154,49166.6079,5
38.452,78.6617706,17305.45504,49171.4027,5
38.453,78.65584625,17305.6778,49171.7269,5
38.454,78.64841128,17306.0477,49167.5724,5
38.455,78.63955724,17306.5607,49158.9913,5
38.456,78.62939317,17307.21081,49146.0963,5
38.457,78.61804433,17307.99018,49129.0501,5
38.458,78.60565063,17308.88917,49108.0624,5
38.459,78.59236502,17309.89649,49083.3971,5
38.46,78.57835155,17310.9993,49055.3679,5
38.461,78.56378342,17312.18345,49024.325,5
38.462,78.54884086,17313.43363,48990.6521,5
38.463,78.53370893,17314.73358,48954.7712,5
38.464,78.51857519,17316.0664,48917.134,5
38.465,78.50362744,17317.41472,48878.2069,5
38.466,78.48905137,17318.76099,48838.4703,5
38.467,78.47502824,17320.08774,48798.4198,5
38.468,78.46173261,17321.37785,48758.5555,5
38.469,78.44933015,17322.61473,48719.3681,5
38.47,78.43797555,17323.78265,48681.3388,5
38.471,78.42781057,17324.86688,48644.9402,5
38.472,78.41896221,17325.8539,48610.6242,5
38.473,78.41154112,17326.73162,48578.81,5
38.474,78.40564017,17327.48944,48549.8864,5
38.475,78.40133328,17328.11844,48524.2131,5
38.476,78.39867442,17328.61143,48502.1076,5
38.477,78.39769697,17328.96301,48483.8373,5
38.478,78.39841323,17329.16963,48469.625,5
38.479,78.40081433,17329.22954,48459.6499,5
38.48,78.40487025,17329.14283,48454.0355,5
38.481,78.41053029,17328.91135,48452.8467,5
38.482,78.41772366,17328.53865,48456.0981,5
38.483,78.42636041,17328.02992,48463.7552,5
38.484,78.43633259,17327.39189,48475.7244,5
