Time,Inputshaft_rpm,Propeller_torque,InputShaft_torque,ShipSpeed
36.7030000000052,78.66705231998,49164.4257000313,17305.3883700002,5
36.7040000000052,78.6631743599717,49170.4880000083,17305.4191200009,5
36.7050000000052,78.6576955799638,49172.0896999852,17305.5993700017,5
36.7060000000052,78.6506834199564,49169.2122999623,17305.9275600024,5
36.7070000000052,78.6422241999495,49161.8883999398,17306.4002100032,5
36.7080000000051,78.6324221099432,49150.2095999182,17307.0118700038,5
36.7090000000051,78.6213979099377,49134.3274998977,17307.7552200045,5
36.7100000000051,78.6092874999329,49114.4420998784,17308.621120005,5
36.7110000000051,78.5962402799289,49090.7987998606,17309.5987300055,5
36.7120000000051,78.5824173399259,49063.6942998447,17310.675650006,5
36.7130000000051,78.5679894699237,49033.4725998307,17311.8380700063,5
36.7140000000051,78.5531351199224,49000.5111998187,17313.0709900066,5
36.7150000000051,78.5380381999223,48965.2170998092,17314.3584100068,5
36.7160000000051,78.5228857799229,48928.0322998019,17315.6835800069,5
36.7170000000051,78.5078658499246,48889.4241997971,17317.0292400069,5
36.7180000000051,78.4931649299273,48849.870899795,17318.3778600068,5
36.7190000000051,78.4789657699307,48809.8597997952,17319.7119400067,5
36.7200000000051,78.4654450799351,48769.889599798,17321.0142100064,5
36.7210000000051,78.4527712799402,48730.4588998032,17322.2679100061,5
36.7220000000051,78.4411024099462,48692.0524998112,17323.4570500057,5
36.7230000000051,78.4305841099527,48655.1412998212,17324.5665900052,5
36.7240000000051,78.4213477599599,48620.1841998334,17325.5826500047,5
36.7250000000051,78.4135088499676,48587.6145998478,17326.4927100041,5
36.7260000000051,78.4071654499756,48557.8297998639,17327.2857300034,5
36.7270000000051,78.402396989984,48531.1937998817,17327.9523000027,5
36.7280000000051,78.3992632399925,48508.0378999011,17328.484740002,5
36.7290000000051,78.3978034800012,48488.6482999215,17328.8771300013,5
36.7300000000051,78.3980361000098,48473.2591999429,17329.1253700005,5
36.7310000000051,78.3999582400183,48462.058299965,17329.2272299998,5
36.7320000000051,78.4035459100265,48455.1875999875,17329.182259999,5
36.7330000000051,78.4087542600345,48452.7325000101,17328.9917999983,5
36.7340000000051,78.4155181600419,48454.7194000326,17328.6589499976,5
36.7350000000051,78.4237530100489,48461.1241000547,17328.1884299969,5
36.7360000000051,78.4333558800552,48471.8732000761,17327.5865299963,5
36.7370000000051,78.4442067500608,48486.8352000965,17326.8610299957,5
36.7380000000051,78.4561701100657,48505.8226001157,17326.0210399952,5
36.7390000000051,78.4690966500697,48528.6036001336,17325.0769099947,5
36.7400000000051,78.4828251500728,48554.9030001496,17324.0400999943,5
36.7410000000051,78.4971845500751,48584.396600164,17322.923059994,5
36.7420000000051,78.5119960800765,48616.7172001763,17321.7390799937,5
36.7430000000051,78.5270755200768,48651.4685001862,17320.5021699935,5
36.7440000000051,78.5422355100763,48688.2260001941,17319.2268899934,5
36.7450000000051,78.5572878900748,48726.5329001995,17317.9282499934,5
36.7460000000051,78.5720460200722,48765.9115002022,17316.6215499934,5
36.7470000000051,78.5863271100689,48805.8769002027,17315.3221899935,5
36.7480000000051,78.5999544600648,48845.9364002006,17314.0455999937,5
36.7490000000051,78.6127596300597,48885.5887001958,17312.806989994,5
36.7500000000051,78.624584500054,48924.3376001888,17311.6212799943,5
36.751000000005,78.6352831900477,48961.7039001794,17310.5028599948,5
36.752000000005,78.6447238300407,48997.2237001676,17309.4654899952,5
36.753000000005,78.6527901600332,49030.4494001539,17308.5220799958,5
36.754000000005,78.6593829300254,49060.9637001384,17307.6845799964,5
36.755000000005,78.6644210600172,49088.3889001209,17306.963769997,5
36.756000000005,78.6678426500089,49112.3830001021,17306.3691499977,5
36.757000000005,78.6696057000004,49132.641000082,17305.9087599984,5
36.758000000005,78.669688619992,49148.9082000608,17305.5890899991,5
36.759000000005,78.6680904599836,49160.9852000389,17305.4148999999,5
36.760000000005,78.6648309399754,49168.7210000166,17305.3891700006,5
36.761000000005,78.6599501999676,49172.014699994,17305.5130200014,5
36.762000000005,78.6535083299602,49170.8254999716,17305.7856300021,5
36.763000000005,78.6455846199532,49165.1731999495,17306.2042500028,5
36.764000000005,78.6362766499469,49155.1289999282,17306.7641500035,5
36.765000000005,78.6256990799412,49140.8147999077,17307.4587400041,5
36.766000000005,78.6139822599362,49122.4120998884,17308.2795400047,5
36.767000000005,78.6012706999321,49100.1565998706,17309.2163300052,5
36.768000000005,78.5877212899288,49074.3255998543,17310.2573000057,5
36.769000000005,78.5735014099263,49045.2388998398,17311.3891400061,5
36.770000000005,78.5587868499248,49013.2627998276,17312.5972700063,5
36.771000000005,78.5437597199242,48978.8007998173,17313.8660600066,5
36.772000000005,78.5286061699245,48942.2802998093,17315.1790000067,5
36.773000000005,78.5135141199259,48904.1528998039,17316.5189900067,5
36.774000000005,78.498670909928,48864.8964998007,17317.8685900067,5
36.775000000005,78.4842609999311,48825.0019998,17319.2102400066,5
36.776000000005,78.4704636299351,48784.960499802,17320.5265600064,5
36.777000000005,78.4574506199398,48745.2660998062,17321.8005700061,5
36.778000000005,78.4453841799453,48706.4134998128,17323.0159700057,5
36.779000000005,78.4344148399515,48668.884899822,17324.1573200052,5
36.780000000005,78.4246795899583,48633.139399833,17325.2102800047,5
36.781000000005,78.4163001099655,48599.6161998462,17326.1618000042,5
36.782000000005,78.4093812099732,48568.7320998612,17327.0002800036,5
36.783000000005,78.4040094999813,48540.8682998781,17327.7156700029,5
36.784000000005,78.4002522799896,48516.3628998963,17328.2996200022,5
36.785000000005,78.398156639998,48495.5164999158,17328.7455400015,5
36.786000000005,78.3977489200064,48478.5895999364,17329.0486500008,5
36.787000000005,78.3990343000147,48465.7901999577,17329.2060100001,5
36.788000000005,78.4019967500229,48457.2709999795,17329.2164899993,5
36.789000000005,78.4065992500307,48453.1374000015,17329.0807799986,5
36.790000000005,78.4127842400381,48453.4452000235,17328.8012999979,5
36.791000000005,78.4204743700451,48458.1900000452,17328.3821699973,5
36.792000000005,78.4295735000515,48467.3099000663,17327.8291199966,5
36.793000000005,78.4399679000573,48480.6952000866,17327.149359996,5
36.7940000000049,78.4515277200623,48498.1867001059,17326.3515099955,5
36.7950000000049,78.4641086400665,48519.5677001237,17325.445469995,5
36.7960000000049,78.4775537100699,48544.5723001401,17324.4422999946,5
36.7970000000049,78.4916953500725,48572.8963001548,17323.3540899943,5
36.7980000000049,78.5063574300741,48604.1949001673,17322.193829994,5
36.7990000000049,78.5213575400748,48638.079400178,17320.9752599938,5
36.8000000000049,78.5365092200746,48674.1292001865,17319.7127599936,5
36.8010000000049,78.5516243300734,48711.9025001925,17318.4211899936,5
36.8020000000049,78.5665154000714,48750.9349001963,17317.1157499936,5
36.8030000000049,78.5809979100685,48790.7389001976,17315.8118299937,5
36.8040000000049,78.5948925900647,48830.8191001963,17314.5248499938,5
36.8050000000049,78.6080276400601,48870.6814001928,17313.2701499941,5
36.8060000000049,78.6202408000549,48909.8317001869,17312.0627399944,5
36.8070000000049,78.6313813500488,48947.7781001783,17310.9172599947,5
36.8080000000049,78.6413119300423,48984.0463001679,17309.8477199952,5
36.8090000000049,78.6499102200352,49018.1878001553,17308.8673599957,5
36.8100000000049,78.6570703600277,49049.7765001406,17307.9885199962,5
36.8110000000049,78.6627042900198,49078.4127001243,17307.2224399968,5
36.8120000000049,78.6667427800118,49103.7379001065,17306.5791199975,5
36.8130000000049,78.6691362200035,49125.4393000873,17306.0671799982,5
36.8140000000049,78.6698552699953,49143.2445000671,17305.6936899989,5
36.8150000000049,78.6688911599871,49156.925900046,17305.4640899996,5
36.8160000000049,78.6662558199791,49166.3132000244,17305.3820400003,5
36.8170000000049,78.6619817199713,49171.2934000025,17305.4493600011,5
36.8180000000049,78.6561214799639,49171.8026999806,17305.6659900018,5
36.8190000000049,78.648747239957,49167.8310999589,17306.0298900025,5
36.8200000000049,78.6399497799506,49159.4311999378,17306.5370800031,5
36.8210000000049,78.6298374599448,49146.7130999175,17307.1816800038,5
36.8220000000049,78.6185348899397,49129.8340998983,17307.9558900044,5
36.8230000000049,78.6061814199353,49109.0028998803,17308.8501600049,5
36.8240000000049,78.5929294799317,49084.4842998638,17309.8532500054,5
36.8250000000049,78.5789426999291,49056.5886998493,17310.9524000058,5
36.8260000000049,78.5643939699272,49025.6620998364,17312.1334900061,5
36.8270000000049,78.5494632399263,48992.0884998255,17313.3812500063,5
36.8280000000049,78.5343354299263,48956.2909998171,17314.6794900065,5
36.8290000000049,78.5191980399272,48918.7181998107,17316.0112900066,5
36.8300000000049,78.504238909929,48879.8339998067,17317.3593200066,5
36.8310000000049,78.4896438599317,48840.1200998054,17318.7060200065,5
36.8320000000049,78.4755943699352,48800.0737998062,17320.0339300063,5
36.8330000000049,78.4622653399395,48760.1928998094,17321.325870006,5
36.8340000000049,78.4498228299447,48720.9665998152,17322.5652700057,5
36.8350000000049,78.4384220399504,48682.879299823,17323.7363400053,5
36.8360000000049,78.4282052899568,48646.405599833,17324.8243000048,5
36.8370000000048,78.4193002199637,48611.9955998453,17325.8155800043,5
36.8380000000048,78.4118181999711,48580.0685998592,17326.6980300037,5
36.8390000000048,78.4058528599788,48551.0177998749,17327.4609900031,5
36.8400000000048,78.4014788999868,48525.2051998923,17328.0954600024,5
36.8410000000048,78.3987511499949,48502.9467999108,17328.5941800017,5
36.8420000000048,78.3977038400031,48484.5116999304,17328.951690001,5
36.8430000000048,78.3983501600113,48470.1279999509,17329.1643300003,5
36.8440000000048,78.4006820900193,48459.976499972,17329.2303099996,5
36.8450000000048,78.404670510027,48454.1800999934,17329.1496299989,5
36.8460000000048,78.4102655400345,48452.8062000148,17328.9240499982,5
36.8470000000048,78.4173972200414,48455.8750000361,17328.5570899976,5
36.8480000000048,78.4259763600479,48463.3531000569,17328.0538499969,5
36.8490000000048,78.4358957200537,48475.146000077,17327.4209999964,5
36.8500000000048,78.4470313700588,48491.106800096,17326.6666499958,5
36.8510000000048,78.4592442300633,48511.043500114,17325.8002299953,5
36.8520000000048,78.472381930067,48534.7145001306,17324.8323699949,5
36.8530000000048,78.4862806300697,48561.8255001454,17323.7747899945,5
36.8540000000048,78.5007672000716,48592.0413001585,17322.6401499942,5
36.8550000000048,78.5156613200727,48624.9938001697,17321.441919994,5
36.8560000000048,78.5307778000728,48660.2788001786,17320.1942699938,5
36.8570000000048,78.545928860072,48697.4567001855,17318.9118899937,5
36.8580000000048,78.5609264900704,48736.0667001901,17317.6098599937,5
36.8590000000048,78.5755847900678,48775.635100192,17316.3035199938,5
36.8600000000048,78.5897222500645,48815.6724001919,17315.0082999939,5
36.8610000000048,78.6031639800603,48855.6769001893,17313.7395799941,5
36.8620000000048,78.6157438900554,48895.1511001842,17312.5125299944,5
36.8630000000048,78.6273066700498,48933.608100177,17311.3419399947,5
36.8640000000048,78.6377097100437,48970.5682001676,17310.2420599951,5
36.8650000000048,78.6468248100369,49005.5656001559,17309.2264699956,5
36.8660000000048,78.6545397400297,49038.1639001425,17308.3078499961,5
36.8670000000048,78.6607595800222,49067.9600001273,17307.4978899967,5
36.8680000000048,78.6654078700144,49094.5794001103,17306.8070699973,5
36.8690000000048,78.6684275000065,49117.6844000922,17306.244529998,5
36.8700000000048,78.6697814299984,49136.9876000729,17305.8179699986,5
36.8710000000048,78.6694530699904,49152.2512000526,17305.5334299993,5
36.8720000000048,78.6674465499825,49163.2811000317,17305.3952800001,5
36.8730000000048,78.6637866099749,49169.9359000105,17305.4060400008,5
36.8740000000048,78.6585183099676,49172.1353999891,17305.5663500015,5
36.8750000000048,78.6517064899606,49169.8556999679,17305.8749300022,5
36.8760000000048,78.6434350299542,49163.1225999471,17306.3285500028,5
36.8770000000048,78.6338057799483,49152.0185999271,17306.9220100035,5
36.8780000000048,78.6229373699431,49136.687199908,17307.648250004,5
36.8790000000048,78.6109637699385,49117.3234998899,17308.4983700046,5
36.8800000000047,78.5980326699348,49094.1668998735,17309.4617300051,5
36.8810000000047,78.5843037099319,49067.5061998584,17310.5261500055,5
36.8820000000047,78.5699465099297,49037.6793998452,17311.6779900058,5
36.8830000000047,78.5551386099285,49005.0610998341,17312.9024000061,5
36.8840000000047,78.5400633199282,48970.0546998248,17314.1835000063,5
36.8850000000047,78.5249074299287,48933.0958998178,17315.5046200064,5
36.8860000000047,78.5098589399302,48894.6497998133,17316.8485600064,5
36.8870000000047,78.4951046899324,48855.1949998108,17318.1978100063,5
36.8880000000047,78.4808280799355,48815.2170998107,17319.5348400062,5
36.8890000000047,78.4672067499395,48775.2120998132,17320.842350006,5
36.8900000000047,78.4544103599442,48735.6802998178,17322.1035000057,5
36.8910000000047,78.4425984599495,48697.1096998245,17323.3021700053,5
36.8920000000047,78.4319184299556,48659.9723998337,17324.4231900049,5
36.8930000000047,78.4225036899621,48624.7278998447,17325.4525000044,5
36.8940000000047,78.4144719299691,48591.8148998576,17326.3774100038,5
36.8950000000047,78.4079236299765,48561.6365998724,17327.1866600032,5
36.8960000000047,78.4029407699842,48534.5600998886,17327.8706300026,5
36.8970000000047,78.3995857899921,48510.9208999062,17328.4213900019,5
36.8980000000047,78.39790077,48491.012899925,17328.8327800013,5
36.8990000000047,78.397906890008,48475.0777999446,17329.1004800006,5
36.9000000000047,78.3996041400158,48463.3080999649,17329.2219699999,5
36.9010000000047,78.4029713500235,48455.8517999857,17329.1965899992,5
36.9020000000047,78.4079664200308,48452.8035000066,17329.0254599985,5
36.9030000000047,78.4145268900378,48454.1976000273,17328.7114099979,5
36.9040000000047,78.4225707100442,48460.0151000477,17328.2589699973,5
36.9050000000047,78.4319973200501,48470.1892000676,17327.6742199967,5
36.9060000000047,78.4426889100555,48484.5977000866,17326.9647599961,5
36.9070000000047,78.4545119400601,48503.0602001045,17326.1394999956,5
36.9080000000047,78.4673188400638,48525.349200121,17325.2086599952,5
36.9090000000047,78.4809498600669,48551.1954001362,17324.1835599948,5
36.9100000000047,78.4952351400691,48580.2825001497,17323.0764999945,5
36.9110000000047,78.5099968100704,48612.2483001611,17321.9006799942,5
36.9120000000047,78.5250512400709,48646.6985001707,17320.6700199941,5
36.9130000000047,78.5402113700705,48683.2129001783,17319.3990199939,5
36.9140000000047,78.5552889900691,48721.3402001833,17318.1026399939,5
36.9150000000047,78.570097140067,48760.6042001863,17316.7961299939,5
36.9160000000047,78.5844523800641,48800.5192001871,17315.494909994,5
36.9170000000047,78.5981770600602,48840.5944001852,17314.2143999942,5
36.9180000000047,78.6111015200558,48880.3305001813,17312.9698599944,5
36.9190000000047,78.6230661400506,48919.2288001752,17311.7762399947,5
36.9200000000047,78.6339233100448,48956.8066001666,17310.6480299951,5
36.9210000000047,78.6435391900384,48992.5991001562,17309.5990699955,5
36.9220000000047,78.6517953400316,49026.1569001438,17308.642389996,5
36.9230000000046,78.6585901600244,49057.0567001295,17307.7900899966,5
36.9240000000046,78.6638400900169,49084.9148001137,17307.0531199972,5
36.9250000000046,78.6674806200092,49109.3857000965,17306.4411499978,5
36.9260000000046,78.6694670500014,49130.159500078,17305.9624199984,5
36.9270000000046,78.6697750399936,49146.9731000587,17305.6236299991,5
36.9280000000046,78.6684008699859,49159.6193000386,17305.4297899998,5
36.9290000000046,78.6653615299784,49167.942200018,17305.3841300005,5
36.9300000000046,78.6606944299711,49171.8338999973,17305.4880000012,5
36.9310000000046,78.6544570299642,49171.2439999766,17305.7408500019,5
36.9320000000046,78.6467261299578,49166.1845999562,17306.1401900025,5
36.9330000000046,78.6375968999518,49156.7213999364,17306.6815600031,5
36.9340000000046,78.6271817899465,49142.9692999173,17307.3586100037,5
36.9350000000046,78.6156091699419,49125.1005998995,17308.1631000043,5
36.9360000000046,78.6030217299379,49103.3440998828,17309.0850500047,5
36.9370000000046,78.5895748299347,49077.9735998676,17310.1128300052,5
36.9380000000046,78.5754345499324,49049.3023998542,17311.2333500055,5
36.9390000000046,78.5607756799309,49017.6895998425,17312.4321800058,5
36.9400000000046,78.5457796199302,48983.5349998327,17313.693800006,5
36.9410000000046,78.5306320999304,48947.2641998253,17315.0018300062,5
36.9420000000046,78.5155209499315,48909.3249998198,17316.3392100062,5
36.9430000000046,78.5006337199333,48870.1908998166,17317.6885500062,5
36.9440000000046,78.4861553699362,48830.3525998159,17319.0322800061,5
36.9450000000046,78.4722659999397,48790.3027998172,17320.3529800059,5
36.9460000000046,78.4591385399439,48750.5335998207,17321.6336100056,5
36.9470000000046,78.4469365899489,48711.5396998268,17322.8577600053,5
36.9480000000046,78.4358123699545,48673.8066998347,17324.0098600049,5
36.9490000000046,78.4259047799607,48637.7974998447,17325.0754200044,5
36.9500000000046,78.4173376399674,48603.9527998567,17326.0412100039,5
36.9510000000046,78.4102180999744,48572.6924998704,17326.8954100034,5
36.9520000000046,78.4046352699818,48544.4042998856,17327.6277700028,5
36.9530000000046,78.4006590799894,48519.4322999023,17328.2297100021,5
36.9540000000046,78.3983393799971,48498.0809999201,17328.6944000015,5
36.9550000000046,78.3977053000048,48480.6163999389,17329.0168100008,5
36.9560000000046,78.3987648400125,48467.2550999584,17329.1937500001,5
36.9570000000046,78.40150483002,48458.1572999784,17329.2238499995,5
36.9580000000046,78.4058910100273,48453.4332999987,17329.1075699988,5
36.9590000000046,78.4118685500342,48453.1458000189,17328.8470999982,5
36.9600000000046,78.4193626800407,48457.299900039,17328.4463399976,5
36.9610000000046,78.4282797000467,48465.8410000585,17327.910799997,5
36.9620000000046,78.438508160052,48478.6643000772,17327.2474999964,5
36.9630000000046,78.4499202600567,48495.6175000951,17326.4648799959,5
36.9640000000046,78.4623735400608,48516.4933001118,17325.5726799955,5
36.9650000000046,78.4757126000639,48541.0310001269,17324.5818099951,5
36.9660000000045,78.4897711700664,48568.9301001406,17323.5042199948,5
36.9670000000045,78.5043741400681,48599.8521001526,17322.3527999945,5
36.9680000000045,78.5193398000687,48633.4152001625,17321.1411999943,5
36.9690000000045,78.5344821000687,48669.2012001706,17319.8837099941,5
36.9700000000045,78.5496130000678,48706.7701001766,17318.5951499941,5
36.9710000000045,78.5645447800661,48745.6616001804,17317.2906699941,5
36.9720000000045,78.5790924100634,48785.3916001817,17315.9856399941,5
36.9730000000045,78.5930757900601,48825.463900181,17314.6954999943,5
36.9740000000045,78.606322000056,48865.383500178,17313.4355899945,5
36.9750000000045,78.6186673700511,48904.6573001726,17312.2209999948,5
36.9760000000045,78.6299595500457,48942.7931001653,17311.0663999951,5
36.9770000000045,78.6400592800398,48979.3124001559,17309.9859099955,5
36.9780000000045,78.6488421400333,49013.7628001444,17308.992889996,5
36.9790000000045,78.6562000000264,49045.7163001313,17308.0997899965,5
36.9800000000045,78.6620423500192,49074.7694001165,17307.318029997,5
36.9810000000045,78.6662973900118,49100.5565001002,17306.6577599976,5
36.9820000000045,78.6689128500043,49122.7583000828,17306.1277999982,5
36.9830000000045,78.6698566499967,49141.0984000643,17305.7354499989,5
36.9840000000045,78.6691172699891,49155.3428000449,17305.4863499995,5
36.9850000000045,78.6667038699817,49165.3119000251,17305.3844200002,5
36.9860000000045,78.6626461899745,49170.885100005,17305.4317300009,5
36.9870000000045,78.6569941899677,49171.9938999848,17305.6284600015,5
36.9880000000045,78.6498174499613,49168.6201999649,17305.9728600022,5
36.9890000000045,78.6412043099553,49160.8068999454,17306.4611900028,5
36.9900000000045,78.6312608599499,49148.6571999267,17307.0878200034,5
36.9910000000045,78.6201096099451,49132.3236999088,17307.8452100039,5
36.9920000000045,78.607888049941,49112.007199892,17308.7240400044,5
36.9930000000045,78.5947469399377,49087.9639998769,17309.7132900049,5
36.9940000000045,78.5808485599351,49060.5000998631,17310.8003700053,5
36.9950000000045,78.5663646399332,49029.957599851,17311.9713600056,5
36.9960000000045,78.5514743499324,48996.714499841,17313.2111200058,5
36.9970000000045,78.5363620599322,48961.1882998327,17314.5035600059,5
36.9980000000045,78.5212150499329,48923.8258998266,17315.831870006,5
36.9990000000045,78.5062212699345,48885.0898998229,17317.178730006,5
37.0000000000045,78.4915669299368,48845.4586998211,17318.526620006,5
37.0010000000045,78.47743423994,48805.4274998215,17319.8580300058,5
37.0020000000045,78.4639990799439,48765.4955998245,17321.1557500056,5
37.0030000000045,78.4514288399485,48726.1541998292,17322.4031000053,5
37.0040000000045,78.4398802699537,48687.8871998362,17323.5841700049,5
37.0050000000045,78.4294975299595,48651.1705998454,17324.6840400045,5
37.0060000000045,78.4204103299658,48616.4595998562,17325.688970004,5
37.0070000000045,78.4127322899725,48584.1779998688,17326.5866100035,5
37.0080000000045,78.4065594799796,48554.7211998832,17327.3660900029,5
37.0090000000044,78.4019691999869,48528.4556998988,17328.0181900023,5
37.0100000000044,78.3990189899943,48505.7056999157,17328.5354000017,5
37.0110000000044,78.3977458500019,48486.7461999337,17328.912030001,5
37.0120000000044,78.3981658000094,48471.8093999524,17329.1441700004,5
37.0130000000044,78.4002736700167,48461.0830999717,17329.2297899997,5
37.0140000000044,78.4040431200239,48454.6996999913,17329.1686299991,5
37.0150000000044,78.4094270400307,48452.733200011,17328.9622599985,5
37.0160000000044,78.4163580800372,48455.2087000306,17328.6139199978,5
37.0170000000044,78.4247495900431,48462.1009000497,17328.1285399973,5
37.0180000000044,78.4344966400486,48473.3250000682,17327.5125699967,5
37.0190000000044,78.4454774600535,48488.739400086,17326.7739399962,5
37.0200000000044,78.4575549000576,48508.1571001025,17325.9219099958,5
37.0210000000044,78.470578240061,48531.3445001179,17324.9669499954,5
37.0220000000044,78.4843850700637,48558.0149001318,17323.920639995,5
37.0230000000044,78.4988033700655,48587.8366001439,17322.7955299947,5
37.0240000000044,78.5136536600666,48620.4455001544,17321.6049999945,5
37.0250000000044,78.5287512500669,48655.443200163,17320.3631099944,5
37.0260000000044,78.5439085900662,48692.3949001694,17319.0845099943,5
37.0270000000044,78.5589375600648,48730.8410001739,17317.7842199942,5
37.0280000000044,78.5736518400626,48770.3088001762,17316.4775599943,5
37.0290000000044,78.5878692100596,48810.3120001761,17315.1799699944,5
37.0300000000044,78.6014137600559,48850.3504001741,17313.9068199946,5
37.0310000000044,78.6141181100515,48889.9242001699,17312.6733399948,5
37.0320000000044,78.6258253800465,48928.5445001636,17311.4943599951,5
37.0330000000044,78.6363911800408,48965.7319001549,17310.3842399955,5
37.0340000000044,78.6456852900347,49001.0183001447,17309.3566299959,5
37.0350000000044,78.6535932500282,49033.9614001326,17308.4243499964,5
37.0360000000044,78.6600177600213,49064.1537001187,17307.5992399969,5
37.0370000000044,78.6648798300142,49091.2182001034,17306.8919299975,5
37.0380000000044,78.6681197300069,49114.8114000869,17306.3117799981,5
37.0390000000044,78.6696976999995,49134.6374000692,17305.8666499987,5
37.0400000000044,78.6695944099922,49150.4524000508,17305.5628499993,5
37.0410000000044,78.6678112099849,49162.0579000317,17305.40495,5
37.0420000000044,78.6643700799779,49169.3041000122,17305.3957400006,5
37.0430000000044,78.6593134199711,49172.1011999926,17305.5361000013,5
37.0440000000044,78.6527034599647,49170.4192999732,17305.8250200019,5
37.0450000000044,78.6446215699588,49164.2783999541,17306.2595100025,5
37.0460000000044,78.6351672899533,49153.7519999355,17306.8346600031,5
37.0470000000044,78.6244570599484,49138.9747999178,17307.5436400036,5
37.0480000000044,78.6126228999442,49120.1367999013,17308.3777800041,5
37.0490000000044,78.5998107799406,49097.4720998858,17309.3266900046,5
37.0500000000044,78.5861788399378,49071.2613998718,17310.378370005,5
37.0510000000044,78.5718954799358,49041.8362998597,17311.5193700053,5
37.0520000000043,78.5571373099346,49009.5680998491,17312.7349900055,5
37.0530000000043,78.5420869999341,48974.8567998403,17314.0094700057,5
37.0540000000043,78.5269309999346,48938.1328998338,17315.3262300058,5
37.0550000000043,78.5118572899357,48899.8574998292,17316.6681400059,5
37.0560000000043,78.4970529899377,48860.5092998266,17318.0177100058,5
37.0570000000043,78.4827021099405,48820.5733998265,17319.3573900057,5
37.0580000000043,78.468983179944,48780.5431998283,17320.6698400055,5
37.0590000000043,78.4560670499482,48740.9187998321,17321.9381500052,5
37.0600000000043,78.4441147399531,48702.1919998384,17323.1460900049,5
37.0610000000043,78.4332753799585,48664.8368998463,17324.2783300045,5
37.0620000000043,78.4236843599644,48629.3133998561,17325.3206800041,5
37.0630000000043,78.4154615399708,48596.063899868,17326.2602400036,5
37.0640000000043,78.4087097999775,48565.4980998812,17327.085550003,5
37.0650000000043,78.4035136599846,48537.9875998958,17327.7867700025,5
37.0660000000043,78.3999382199918,48513.8705999119,17328.3557400019,5
37.0670000000043,78.398028309999,48493.4481999289,17328.7860600012,5
37.0680000000043,78.3978079300064,48476.9701999468,17329.0731600006,5
37.0690000000043,78.3992799100135,48464.6346999654,17329.21428,5
37.0700000000043,78.4024259000206,48456.5946999843,17329.2085199993,5
37.0710000000043,78.4072065800274,48452.9535000035,17329.0567399987,5
37.0720000000043,78.4135621500338,48453.7543000225,17328.7615799981,5
37.0730000000043,78.4214131400398,48458.9838000413,17328.3273299976,5
37.0740000000043,78.4306613900453,48468.5810000595,17327.759869997,5
37.0750000000043,78.4411913100501,48482.432300077,17327.0665899965,5
37.0760000000043,78.4528713700544,48500.3656000935,17326.2562599961,5
37.0770000000043,78.4655557700581,48522.158100109,17325.3389099957,5
37.0780000000043,78.4790862800609,48547.5457001229,17324.3257099953,5
37.0790000000043,78.493294260063,48576.2194001354,17323.228869995,5
37.0800000000043,78.5080027800644,48607.8231001463,17322.0614699948,5
37.0810000000043,78.5230288600648,48641.9653001551,17320.8373099946,5
37.0820000000043,78.5381857600646,48678.2286001623,17319.5708599945,5
37.0830000000043,78.5532852800635,48716.1673001674,17318.2769899944,5
37.0840000000043,78.5681401700616,48755.3081001702,17316.9709599944,5
37.0850000000043,78.582566380059,48795.1644001712,17315.6681399945,5
37.0860000000043,78.5963853600557,48835.24620017,17314.3839799947,5
37.0870000000043,78.6094262600516,48875.0567001664,17313.1337599949,5
37.0880000000043,78.621528000047,48914.0961001611,17311.9324899951,5
37.0890000000043,78.6325412600417,48951.8775001537,17310.7947299955,5
37.0900000000043,78.6423302500359,48987.9343001442,17309.7343999959,5
37.0910000000043,78.6507744100298,49021.8162001331,17308.7646799963,5
37.0920000000043,78.6577697900232,49053.0950001204,17307.8977699968,5
37.0930000000043,78.6632303600164,49081.380100106,17307.1447999973,5
37.0940000000043,78.6670890200094,49106.3220000904,17306.5156099979,5
37.0950000000042,78.6692984000023,49127.6067000737,17306.0186499985,5
37.0960000000042,78.6698313899951,49144.9632000561,17305.6608399991,5
37.0970000000042,78.668681529988,49158.1761000378,17305.4473999997,5
37.0980000000042,78.6658630199811,49167.083800019,17305.3818100004,5
37.0990000000042,78.6614105899744,49171.5724,17305.465680001,5
37.1000000000042,78.6553790499681,49171.5825999811,17305.6987300016,5
37.1010000000042,78.6478426399621,49167.1173999624,17306.0787000022,5
37.1020000000042,78.6388941599566,49158.2368999442,17306.6014200028,5
37.1030000000042,78.6286438299517,49145.0498999267,17307.2607700033,5
37.1040000000042,78.6172179499473,49127.7194999101,17308.0487600038,5
37.1050000000042,78.6047574199436,49106.4671998947,17308.9556500043,5
37.1060000000042,78.5914159899407,49081.5620998808,17309.9700200047,5
37.1070000000042,78.5773584299384,49053.3129998681,17311.078950005,5
37.1080000000042,78.5627584899368,49022.0711998572,17312.2681800053,5
37.1090000000042,78.5477968199362,48988.2313998483,17313.5223400055,5
37.1100000000042,78.5326586899363,48952.217999841,17314.8251400056,5
37.1110000000042,78.5175317899371,48914.4755998357,17316.1596000057,5
37.1120000000042,78.5026038399388,48875.4729998327,17317.5083500057,5
37.1130000000042,78.4880602899412,48835.6995998315,17318.8538400056,5
37.1140000000042,78.4740820099443,48795.6495998324,17320.1786100054,5
37.1150000000042,78.4608430199482,48755.8149998357,17321.4655600052,5
37.1160000000042,78.4485082799526,48716.6887998407,17322.6981700049,5
37.1170000000042,78.4372316599577,48678.7592998477,17323.8607600045,5
